order_id,date,product_id,product_name,category,units_sold,unit_price,platform_fee_pct,gmv,visit_count,conversion_rate,return_flag,review_score
1581,2024-05-08,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,1,41.44,0.14,41.44,30,0.0325,0,3.7
1582,2024-05-09,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,5,197.86,0.14,989.3,98,0.0506,0,4.4
1583,2024-05-09,PROD002,Carregador Turbo 65W USB-C,Carregadores,6,91.71,0.14,550.26,120,0.0498,0,3.7
1584,2024-05-09,PROD003,Cabo USB-C para USB-C 2m,Cabos,9,28.29,0.14,254.61,154,0.0583,0,4.0
1585,2024-05-09,PROD004,Suporte Veicular para Celular,Acessórios,2,47.75,0.14,95.5,61,0.0327,0,3.9
1586,2024-05-09,PROD005,Película Vidro Temperado iPhone 15,Proteção,10,24.83,0.14,248.3,218,0.0458,0,4.3
1587,2024-05-09,PROD006,Hub USB 4 portas 3.0,Conectividade,3,85.42,0.14,256.26,90,0.0332,0,4.1
1588,2024-05-09,PROD007,Fone In-Ear Com Fio Samsung AKG,Audio,4,63.15,0.14,252.6,158,0.0253,0,4.7
1589,2024-05-09,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,1,42.15,0.14,42.15,37,0.0268,1,2.3
1590,2024-05-10,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,2,199.91,0.14,399.82,56,0.0353,0,4.8
1591,2024-05-10,PROD002,Carregador Turbo 65W USB-C,Carregadores,7,92.63,0.14,648.41,289,0.0242,0,3.7
1592,2024-05-10,PROD003,Cabo USB-C para USB-C 2m,Cabos,9,32.01,0.14,288.09,190,0.0472,0,4.1
1593,2024-05-10,PROD004,Suporte Veicular para Celular,Acessórios,5,45.85,0.14,229.25,119,0.0418,0,4.7
1594,2024-05-10,PROD005,Película Vidro Temperado iPhone 15,Proteção,8,23.39,0.14,187.12,134,0.0593,0,4.5
1595,2024-05-10,PROD006,Hub USB 4 portas 3.0,Conectividade,3,83.29,0.14,249.87,107,0.0278,0,4.0
1596,2024-05-10,PROD007,Fone In-Ear Com Fio Samsung AKG,Audio,3,57.4,0.14,172.2,59,0.0501,0,3.5
1597,2024-05-10,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,4,36.95,0.14,147.8,141,0.0282,0,3.8
1598,2024-05-11,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,2,201.9,0.14,403.8,37,0.0538,1,1.4
1599,2024-05-11,PROD002,Carregador Turbo 65W USB-C,Carregadores,1,92.84,0.14,92.84,17,0.0572,0,4.2
1600,2024-05-11,PROD003,Cabo USB-C para USB-C 2m,Cabos,5,30.86,0.14,154.3,204,0.0244,0,4.9
1601,2024-05-11,PROD004,Suporte Veicular para Celular,Acessórios,6,51.96,0.14,311.76,156,0.0384,0,4.2
1602,2024-05-11,PROD005,Película Vidro Temperado iPhone 15,Proteção,8,25.64,0.14,205.12,236,0.0338,0,4.8
1603,2024-05-11,PROD006,Hub USB 4 portas 3.0,Conectividade,2,77.21,0.14,154.42,67,0.0296,0,3.8
1604,2024-05-14,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,3,185.6,0.14,556.8,54,0.055,0,4.7
1605,2024-05-14,PROD002,Carregador Turbo 65W USB-C,Carregadores,3,86.73,0.14,260.19,94,0.0319,0,4.4
1606,2024-05-14,PROD003,Cabo USB-C para USB-C 2m,Cabos,5,27.77,0.14,138.85,88,0.0564,0,4.6
1607,2024-05-14,PROD004,Suporte Veicular para Celular,Acessórios,3,52.61,0.14,157.83,111,0.0268,0,4.2
1608,2024-05-14,PROD005,Película Vidro Temperado iPhone 15,Proteção,4,26.45,0.14,105.8,75,0.0528,0,4.6
1609,2024-05-14,PROD006,Hub USB 4 portas 3.0,Conectividade,2,78.3,0.14,156.6,47,0.0418,0,4.2
1610,2024-05-15,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,1,38.57,0.14,38.57,24,0.0401,0,4.2
1611,2024-05-16,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,3,185.61,0.14,556.83,82,0.0365,0,4.9
1612,2024-05-16,PROD002,Carregador Turbo 65W USB-C,Carregadores,4,83.08,0.14,332.32,147,0.0272,0,4.2
1613,2024-05-16,PROD003,Cabo USB-C para USB-C 2m,Cabos,7,28.34,0.14,198.38,271,0.0258,0,4.5
1614,2024-05-16,PROD004,Suporte Veicular para Celular,Acessórios,6,48.26,0.14,289.56,132,0.0454,0,4.0
1615,2024-05-16,PROD005,Película Vidro Temperado iPhone 15,Proteção,5,24.03,0.14,120.15,109,0.0457,0,4.5
1616,2024-05-16,PROD006,Hub USB 4 portas 3.0,Conectividade,4,79.26,0.14,317.04,76,0.052,0,3.9
1617,2024-05-16,PROD007,Fone In-Ear Com Fio Samsung AKG,Audio,1,61.53,0.14,61.53,30,0.0326,0,4.6
1618,2024-05-18,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,3,178.64,0.14,535.92,94,0.0319,0,4.7
1619,2024-05-18,PROD002,Carregador Turbo 65W USB-C,Carregadores,3,96.31,0.14,288.93,106,0.0282,0,3.8
1620,2024-05-18,PROD003,Cabo USB-C para USB-C 2m,Cabos,8,29.2,0.14,233.6,158,0.0504,0,4.6
1621,2024-05-18,PROD004,Suporte Veicular para Celular,Acessórios,3,47.82,0.14,143.46,77,0.0386,0,4.3
1622,2024-05-18,PROD005,Película Vidro Temperado iPhone 15,Proteção,6,24.79,0.14,148.74,175,0.0341,0,4.6
1623,2024-05-18,PROD006,Hub USB 4 portas 3.0,Conectividade,3,84.1,0.14,252.3,86,0.0345,0,4.5
1624,2024-05-18,PROD007,Fone In-Ear Com Fio Samsung AKG,Audio,5,58.71,0.14,293.55,226,0.0221,0,5.0
1625,2024-05-18,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,2,40.64,0.14,81.28,72,0.0275,0,3.0
1626,2024-05-19,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,3,196.86,0.14,590.58,76,0.0393,0,4.4
1627,2024-05-19,PROD002,Carregador Turbo 65W USB-C,Carregadores,5,85.41,0.14,427.05,250,0.02,0,3.0
1628,2024-05-19,PROD003,Cabo USB-C para USB-C 2m,Cabos,6,30.9,0.14,185.4,136,0.044,0,4.8
1629,2024-05-19,PROD004,Suporte Veicular para Celular,Acessórios,4,52.91,0.14,211.64,161,0.0248,0,4.7
1630,2024-05-19,PROD005,Película Vidro Temperado iPhone 15,Proteção,6,26.29,0.14,157.74,255,0.0235,0,4.8
1631,2024-05-19,PROD006,Hub USB 4 portas 3.0,Conectividade,1,75.39,0.14,75.39,20,0.0483,0,4.3
1632,2024-05-19,PROD007,Fone In-Ear Com Fio Samsung AKG,Audio,2,56.97,0.14,113.94,92,0.0217,0,4.6
1633,2024-05-19,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,3,41.18,0.14,123.54,52,0.0572,0,3.0
1634,2024-05-20,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,2,196.18,0.14,392.36,80,0.0249,0,4.8
1635,2024-05-20,PROD002,Carregador Turbo 65W USB-C,Carregadores,8,90.95,0.14,727.6,288,0.0277,0,3.0
1636,2024-05-20,PROD003,Cabo USB-C para USB-C 2m,Cabos,9,27.83,0.14,250.47,240,0.0374,0,4.3
1637,2024-05-20,PROD004,Suporte Veicular para Celular,Acessórios,6,51.63,0.14,309.78,279,0.0215,1,3.0
1638,2024-05-20,PROD005,Película Vidro Temperado iPhone 15,Proteção,3,25.03,0.14,75.09,60,0.0496,0,4.3
1639,2024-05-20,PROD006,Hub USB 4 portas 3.0,Conectividade,3,79.45,0.14,238.35,80,0.0372,0,4.1
1640,2024-05-23,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,3,197.48,0.14,592.44,133,0.0225,0,4.4
1641,2024-05-23,PROD002,Carregador Turbo 65W USB-C,Carregadores,1,94.43,0.14,94.43,40,0.0247,0,4.0
1642,2024-05-23,PROD003,Cabo USB-C para USB-C 2m,Cabos,5,29.57,0.14,147.85,116,0.0431,0,3.9
1643,2024-05-23,PROD004,Suporte Veicular para Celular,Acessórios,2,46.56,0.14,93.12,39,0.0507,0,4.7
1644,2024-05-23,PROD005,Película Vidro Temperado iPhone 15,Proteção,10,24.11,0.14,241.1,175,0.057,0,4.6
1645,2024-05-23,PROD006,Hub USB 4 portas 3.0,Conectividade,4,84.15,0.14,336.6,94,0.0424,0,3.8
1646,2024-05-23,PROD007,Fone In-Ear Com Fio Samsung AKG,Audio,1,55.09,0.14,55.09,17,0.0585,0,4.8
1647,2024-05-25,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,3,191.8,0.14,575.4,59,0.0507,0,4.2
1648,2024-05-25,PROD002,Carregador Turbo 65W USB-C,Carregadores,6,85.35,0.14,512.1,106,0.0564,0,4.4
1649,2024-05-25,PROD003,Cabo USB-C para USB-C 2m,Cabos,6,28.98,0.14,173.88,155,0.0387,0,4.8
1650,2024-05-25,PROD004,Suporte Veicular para Celular,Acessórios,3,47.39,0.14,142.17,59,0.0508,0,5.0
1651,2024-05-25,PROD005,Película Vidro Temperado iPhone 15,Proteção,1,24.61,0.14,24.61,18,0.0527,0,4.0
1652,2024-05-25,PROD006,Hub USB 4 portas 3.0,Conectividade,1,80.15,0.14,80.15,17,0.0565,0,4.7
1653,2024-05-26,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,4,42.57,0.14,170.28,129,0.031,0,3.4
1654,2024-05-27,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,5,196.56,0.14,982.8,221,0.0226,0,4.2
1655,2024-05-27,PROD002,Carregador Turbo 65W USB-C,Carregadores,9,96.05,0.14,864.45,312,0.0288,0,3.4
1656,2024-05-27,PROD003,Cabo USB-C para USB-C 2m,Cabos,7,28.85,0.14,201.95,179,0.039,0,4.4
1657,2024-05-27,PROD004,Suporte Veicular para Celular,Acessórios,2,52.81,0.14,105.62,76,0.0261,0,4.0
1658,2024-05-27,PROD005,Película Vidro Temperado iPhone 15,Proteção,6,25.58,0.14,153.48,129,0.0465,0,4.6
1659,2024-05-27,PROD006,Hub USB 4 portas 3.0,Conectividade,6,84.31,0.14,505.86,156,0.0383,0,3.9
1660,2024-05-27,PROD007,Fone In-Ear Com Fio Samsung AKG,Audio,1,64.18,0.14,64.18,20,0.0479,0,4.0
1661,2024-05-27,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,3,41.85,0.14,125.55,70,0.0423,0,3.7
1662,2024-05-28,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,2,183.0,0.14,366.0,51,0.0388,0,4.6
1663,2024-05-28,PROD002,Carregador Turbo 65W USB-C,Carregadores,2,93.65,0.14,187.3,51,0.0389,0,4.4
1664,2024-05-28,PROD003,Cabo USB-C para USB-C 2m,Cabos,7,31.67,0.14,221.69,182,0.0384,0,4.2
1665,2024-05-28,PROD004,Suporte Veicular para Celular,Acessórios,1,45.94,0.14,45.94,19,0.051,0,4.8
1666,2024-05-28,PROD005,Película Vidro Temperado iPhone 15,Proteção,4,25.95,0.14,103.8,196,0.0204,0,4.7
1667,2024-05-28,PROD006,Hub USB 4 portas 3.0,Conectividade,3,84.6,0.14,253.8,53,0.0558,0,4.2
1668,2024-05-28,PROD007,Fone In-Ear Com Fio Samsung AKG,Audio,2,64.14,0.14,128.28,49,0.0404,0,3.6
1669,2024-05-28,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,1,40.29,0.14,40.29,31,0.0313,0,3.4
1670,2024-05-29,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,3,191.71,0.14,575.13,128,0.0233,0,4.6
1671,2024-05-29,PROD002,Carregador Turbo 65W USB-C,Carregadores,3,86.81,0.14,260.43,51,0.0587,0,3.2
1672,2024-05-29,PROD003,Cabo USB-C para USB-C 2m,Cabos,7,28.2,0.14,197.4,119,0.0584,0,4.4
1673,2024-05-29,PROD004,Suporte Veicular para Celular,Acessórios,6,50.02,0.14,300.12,165,0.0362,0,4.4
1674,2024-05-29,PROD005,Película Vidro Temperado iPhone 15,Proteção,7,24.89,0.14,174.23,117,0.0596,0,4.1
1675,2024-05-29,PROD006,Hub USB 4 portas 3.0,Conectividade,2,77.71,0.14,155.42,53,0.0373,0,4.8
1676,2024-05-29,PROD007,Fone In-Ear Com Fio Samsung AKG,Audio,3,58.21,0.14,174.63,57,0.0524,0,4.0
1677,2024-05-29,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,1,36.66,0.14,36.66,21,0.0459,0,3.2
1678,2024-05-30,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,5,191.42,0.14,957.1,91,0.0547,0,5.0
1679,2024-05-30,PROD002,Carregador Turbo 65W USB-C,Carregadores,3,94.89,0.14,284.67,100,0.0298,0,4.3
1680,2024-05-30,PROD003,Cabo USB-C para USB-C 2m,Cabos,11,27.68,0.14,304.48,500,0.022,0,4.0
1681,2024-05-30,PROD004,Suporte Veicular para Celular,Acessórios,3,48.23,0.14,144.69,50,0.059,0,3.9
1682,2024-05-30,PROD005,Película Vidro Temperado iPhone 15,Proteção,8,25.52,0.14,204.16,353,0.0226,0,5.0
1683,2024-05-30,PROD006,Hub USB 4 portas 3.0,Conectividade,2,84.05,0.14,168.1,52,0.0384,0,4.4
1684,2024-05-30,PROD007,Fone In-Ear Com Fio Samsung AKG,Audio,1,64.05,0.14,64.05,43,0.0229,1,1.5
1685,2024-05-30,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,2,38.44,0.14,76.88,67,0.0296,0,3.0
1686,2024-05-31,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,3,185.29,0.14,555.87,84,0.0356,0,4.5
1687,2024-05-31,PROD002,Carregador Turbo 65W USB-C,Carregadores,2,89.72,0.14,179.44,39,0.0511,0,4.3
1688,2024-05-31,PROD003,Cabo USB-C para USB-C 2m,Cabos,7,29.38,0.14,205.66,210,0.0332,0,4.8
1689,2024-05-31,PROD004,Suporte Veicular para Celular,Acessórios,7,51.05,0.14,357.35,157,0.0444,0,4.7
1690,2024-05-31,PROD005,Película Vidro Temperado iPhone 15,Proteção,6,25.14,0.14,150.84,107,0.0556,0,5.0
1691,2024-05-31,PROD006,Hub USB 4 portas 3.0,Conectividade,1,76.25,0.14,76.25,25,0.0397,0,4.6
1692,2024-05-31,PROD007,Fone In-Ear Com Fio Samsung AKG,Audio,1,59.76,0.14,59.76,30,0.0329,0,4.2
1693,2024-06-02,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,3,197.09,0.14,591.27,57,0.0523,0,4.2
1694,2024-06-02,PROD002,Carregador Turbo 65W USB-C,Carregadores,6,89.77,0.14,538.62,280,0.0214,0,3.5
1695,2024-06-02,PROD003,Cabo USB-C para USB-C 2m,Cabos,6,27.84,0.14,167.04,232,0.0258,0,4.6
1696,2024-06-02,PROD004,Suporte Veicular para Celular,Acessórios,4,52.52,0.14,210.08,75,0.0531,0,4.1
1697,2024-06-02,PROD005,Película Vidro Temperado iPhone 15,Proteção,1,23.79,0.14,23.79,39,0.0254,0,4.7
1698,2024-06-02,PROD006,Hub USB 4 portas 3.0,Conectividade,1,85.05,0.14,85.05,22,0.0444,0,4.4
1699,2024-06-03,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,2,38.65,0.14,77.3,33,0.0599,0,4.3
1700,2024-06-04,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,3,194.7,0.14,584.1,61,0.049,0,4.8
1701,2024-06-04,PROD002,Carregador Turbo 65W USB-C,Carregadores,6,87.39,0.14,524.34,112,0.0531,0,4.5
1702,2024-06-04,PROD003,Cabo USB-C para USB-C 2m,Cabos,7,29.84,0.14,208.88,309,0.0226,0,4.5
1703,2024-06-04,PROD004,Suporte Veicular para Celular,Acessórios,6,46.63,0.14,279.78,129,0.0462,0,4.5
1704,2024-06-04,PROD005,Película Vidro Temperado iPhone 15,Proteção,5,23.07,0.14,115.35,106,0.0468,0,4.4
1705,2024-06-04,PROD006,Hub USB 4 portas 3.0,Conectividade,4,75.51,0.14,302.04,165,0.0241,0,4.4
1706,2024-06-04,PROD007,Fone In-Ear Com Fio Samsung AKG,Audio,3,62.81,0.14,188.43,80,0.0375,0,4.5
1707,2024-06-06,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,3,179.23,0.14,537.69,134,0.0223,0,4.1
1708,2024-06-06,PROD002,Carregador Turbo 65W USB-C,Carregadores,3,90.4,0.14,271.2,56,0.0528,0,3.2
1709,2024-06-06,PROD003,Cabo USB-C para USB-C 2m,Cabos,7,28.32,0.14,198.24,205,0.0341,0,4.1
1710,2024-06-06,PROD004,Suporte Veicular para Celular,Acessórios,5,47.1,0.14,235.5,206,0.0242,0,4.5
1711,2024-06-06,PROD005,Película Vidro Temperado iPhone 15,Proteção,7,25.31,0.14,177.17,214,0.0326,0,5.0
1712,2024-06-06,PROD006,Hub USB 4 portas 3.0,Conectividade,1,80.43,0.14,80.43,37,0.0267,0,3.7
1713,2024-06-07,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,2,37.4,0.14,74.8,39,0.0504,0,4.1
1714,2024-06-08,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,2,193.16,0.14,386.32,68,0.0293,0,4.8
1715,2024-06-08,PROD002,Carregador Turbo 65W USB-C,Carregadores,6,86.43,0.14,518.58,175,0.0342,0,3.4
1716,2024-06-08,PROD003,Cabo USB-C para USB-C 2m,Cabos,7,28.15,0.14,197.05,119,0.0587,0,4.7
1717,2024-06-08,PROD004,Suporte Veicular para Celular,Acessórios,3,46.37,0.14,139.11,116,0.0258,0,4.4
1718,2024-06-08,PROD005,Película Vidro Temperado iPhone 15,Proteção,3,23.29,0.14,69.87,65,0.0457,0,4.5
1719,2024-06-08,PROD006,Hub USB 4 portas 3.0,Conectividade,4,76.45,0.14,305.8,185,0.0216,0,4.6
1720,2024-06-08,PROD007,Fone In-Ear Com Fio Samsung AKG,Audio,2,62.71,0.14,125.42,33,0.0597,0,4.5
1721,2024-06-08,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,4,41.56,0.14,166.24,164,0.0243,0,3.1
1722,2024-06-09,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,4,186.88,0.14,747.52,123,0.0324,0,4.8
1723,2024-06-09,PROD002,Carregador Turbo 65W USB-C,Carregadores,2,95.26,0.14,190.52,44,0.0453,0,4.3
1724,2024-06-09,PROD003,Cabo USB-C para USB-C 2m,Cabos,4,30.33,0.14,121.32,155,0.0258,0,4.3
1725,2024-06-09,PROD004,Suporte Veicular para Celular,Acessórios,3,45.76,0.14,137.28,53,0.0564,0,4.7
1726,2024-06-09,PROD005,Película Vidro Temperado iPhone 15,Proteção,5,26.59,0.14,132.95,88,0.0566,0,5.0
1727,2024-06-09,PROD006,Hub USB 4 portas 3.0,Conectividade,3,76.88,0.14,230.64,125,0.024,0,4.1
1728,2024-06-10,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,2,38.66,0.14,77.32,33,0.0593,1,1.1
1729,2024-06-11,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,3,175.78,0.14,527.34,134,0.0223,0,5.0
1730,2024-06-11,PROD002,Carregador Turbo 65W USB-C,Carregadores,7,84.7,0.14,592.9,203,0.0344,0,3.5
1731,2024-06-11,PROD003,Cabo USB-C para USB-C 2m,Cabos,13,27.79,0.14,361.27,628,0.0207,0,4.6
1732,2024-06-11,PROD004,Suporte Veicular para Celular,Acessórios,5,46.93,0.14,234.65,85,0.0584,0,5.0
1733,2024-06-11,PROD005,Película Vidro Temperado iPhone 15,Proteção,1,22.85,0.14,22.85,22,0.0435,0,4.4
1734,2024-06-11,PROD006,Hub USB 4 portas 3.0,Conectividade,2,78.44,0.14,156.88,41,0.0487,0,4.9
1735,2024-06-12,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,2,37.99,0.14,75.98,44,0.0451,0,3.4
1736,2024-06-13,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,4,187.19,0.14,748.76,101,0.0395,0,4.9
1737,2024-06-13,PROD002,Carregador Turbo 65W USB-C,Carregadores,9,89.25,0.14,803.25,324,0.0277,0,3.2
1738,2024-06-13,PROD003,Cabo USB-C para USB-C 2m,Cabos,9,27.81,0.14,250.29,200,0.0449,0,4.9
1739,2024-06-13,PROD004,Suporte Veicular para Celular,Acessórios,5,49.74,0.14,248.7,213,0.0234,0,4.3
1740,2024-06-13,PROD005,Película Vidro Temperado iPhone 15,Proteção,6,25.34,0.14,152.04,201,0.0298,0,4.9
1741,2024-06-13,PROD006,Hub USB 4 portas 3.0,Conectividade,3,77.27,0.14,231.81,100,0.0299,0,4.5
1742,2024-06-13,PROD007,Fone In-Ear Com Fio Samsung AKG,Audio,3,56.8,0.14,170.4,101,0.0296,0,4.0
1743,2024-06-13,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,1,42.07,0.14,42.07,17,0.0586,0,3.0
1744,2024-06-14,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,2,194.21,0.14,388.42,37,0.053,0,4.6
1745,2024-06-14,PROD002,Carregador Turbo 65W USB-C,Carregadores,4,87.48,0.14,349.92,78,0.0508,0,3.8
1746,2024-06-14,PROD003,Cabo USB-C para USB-C 2m,Cabos,12,31.17,0.14,374.04,222,0.054,0,4.5
1747,2024-06-14,PROD004,Suporte Veicular para Celular,Acessórios,1,49.9,0.14,49.9,23,0.043,0,4.4
1748,2024-06-14,PROD005,Película Vidro Temperado iPhone 15,Proteção,3,23.34,0.14,70.02,145,0.0206,0,4.8
1749,2024-06-14,PROD006,Hub USB 4 portas 3.0,Conectividade,2,79.96,0.14,159.92,52,0.0384,0,4.2
1750,2024-06-14,PROD007,Fone In-Ear Com Fio Samsung AKG,Audio,1,61.3,0.14,61.3,24,0.0401,0,4.3
1751,2024-06-16,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,3,178.4,0.14,535.2,51,0.0585,0,5.0
1752,2024-06-16,PROD002,Carregador Turbo 65W USB-C,Carregadores,3,93.7,0.14,281.1,56,0.0527,0,3.9
1753,2024-06-16,PROD003,Cabo USB-C para USB-C 2m,Cabos,5,29.33,0.14,146.65,92,0.0541,0,4.6
1754,2024-06-16,PROD004,Suporte Veicular para Celular,Acessórios,2,47.72,0.14,95.44,36,0.055,0,4.6
1755,2024-06-16,PROD005,Película Vidro Temperado iPhone 15,Proteção,4,25.3,0.14,101.2,136,0.0294,0,4.4
1756,2024-06-16,PROD006,Hub USB 4 portas 3.0,Conectividade,2,84.08,0.14,168.16,45,0.0437,0,4.0
1757,2024-06-17,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,2,39.7,0.14,79.4,38,0.0526,0,3.0
1758,2024-06-18,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,6,187.92,0.14,1127.52,151,0.0396,0,4.8
1759,2024-06-18,PROD002,Carregador Turbo 65W USB-C,Carregadores,5,89.17,0.14,445.85,149,0.0334,0,4.1
1760,2024-06-18,PROD003,Cabo USB-C para USB-C 2m,Cabos,5,28.81,0.14,144.05,233,0.0214,0,4.6
1761,2024-06-18,PROD004,Suporte Veicular para Celular,Acessórios,5,47.56,0.14,237.8,130,0.0383,0,3.6
1762,2024-06-18,PROD005,Película Vidro Temperado iPhone 15,Proteção,3,24.43,0.14,73.29,58,0.051,0,4.8
1763,2024-06-18,PROD006,Hub USB 4 portas 3.0,Conectividade,2,83.9,0.14,167.8,71,0.0279,0,3.1
1764,2024-06-18,PROD007,Fone In-Ear Com Fio Samsung AKG,Audio,2,57.82,0.14,115.64,35,0.0562,0,4.2
1765,2024-06-18,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,1,37.73,0.14,37.73,17,0.0578,0,3.6
1766,2024-06-19,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,4,194.87,0.14,779.48,86,0.0464,0,4.6
1767,2024-06-19,PROD002,Carregador Turbo 65W USB-C,Carregadores,1,96.5,0.14,96.5,19,0.0521,0,4.0
1768,2024-06-19,PROD003,Cabo USB-C para USB-C 2m,Cabos,8,27.42,0.14,219.36,331,0.0241,0,4.7
1769,2024-06-19,PROD004,Suporte Veicular para Celular,Acessórios,5,51.85,0.14,259.25,187,0.0267,0,4.3
1770,2024-06-19,PROD005,Película Vidro Temperado iPhone 15,Proteção,6,23.02,0.14,138.12,218,0.0275,0,4.4
1771,2024-06-19,PROD006,Hub USB 4 portas 3.0,Conectividade,2,76.23,0.14,152.46,57,0.0349,0,4.3
1772,2024-06-20,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,3,37.39,0.14,112.17,135,0.0221,0,3.3
1773,2024-06-21,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,4,179.63,0.14,718.52,121,0.0328,0,4.7
1774,2024-06-21,PROD002,Carregador Turbo 65W USB-C,Carregadores,4,93.68,0.14,374.72,77,0.0515,0,3.5
1775,2024-06-21,PROD003,Cabo USB-C para USB-C 2m,Cabos,9,27.68,0.14,249.12,187,0.0481,0,4.4
1776,2024-06-21,PROD004,Suporte Veicular para Celular,Acessórios,5,48.31,0.14,241.55,138,0.0361,0,4.4
1777,2024-06-21,PROD005,Película Vidro Temperado iPhone 15,Proteção,5,24.22,0.14,121.1,143,0.0349,0,4.4
1778,2024-06-21,PROD006,Hub USB 4 portas 3.0,Conectividade,3,77.73,0.14,233.19,123,0.0242,0,3.7
1779,2024-06-21,PROD007,Fone In-Ear Com Fio Samsung AKG,Audio,3,63.46,0.14,190.38,71,0.0422,0,4.4
1780,2024-06-23,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,7,190.09,0.14,1330.63,141,0.0496,0,4.9
1781,2024-06-23,PROD002,Carregador Turbo 65W USB-C,Carregadores,3,88.84,0.14,266.52,111,0.027,0,4.7
1782,2024-06-23,PROD003,Cabo USB-C para USB-C 2m,Cabos,3,30.29,0.14,90.87,64,0.0465,0,4.4
1783,2024-06-23,PROD004,Suporte Veicular para Celular,Acessórios,2,53.37,0.14,106.74,37,0.0537,0,4.6
1784,2024-06-23,PROD005,Película Vidro Temperado iPhone 15,Proteção,4,24.15,0.14,96.6,70,0.0571,0,4.6
1785,2024-06-23,PROD006,Hub USB 4 portas 3.0,Conectividade,2,77.7,0.14,155.4,37,0.0537,0,3.7
1786,2024-06-24,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,4,40.1,0.14,160.4,73,0.0547,0,4.0
1787,2024-06-25,PROD001,Fone de Ouvido Bluetooth JBL T510,Audio,2,202.4,0.14,404.8,60,0.0328,0,4.7
1788,2024-06-25,PROD002,Carregador Turbo 65W USB-C,Carregadores,5,93.41,0.14,467.05,132,0.0377,0,4.8
1789,2024-06-25,PROD003,Cabo USB-C para USB-C 2m,Cabos,9,28.67,0.14,258.03,157,0.0573,0,4.5
1790,2024-06-25,PROD004,Suporte Veicular para Celular,Acessórios,3,50.53,0.14,151.59,74,0.0404,0,3.6
1791,2024-06-25,PROD005,Película Vidro Temperado iPhone 15,Proteção,4,22.98,0.14,91.92,186,0.0215,0,4.8
1792,2024-06-25,PROD006,Hub USB 4 portas 3.0,Conectividade,3,82.53,0.14,247.59,112,0.0267,0,4.0
1793,2024-06-25,PROD007,Fone In-Ear Com Fio Samsung AKG,Audio,1,60.92,0.14,60.92,21,0.046,0,3.8
1794,2024-06-25,PROD008,Cabo Lightning para USB 1m (Apple),Cabos,2,38.23,0.14,76.46,33,0.0592,0,4.8
1795,2024-06-27,PROD002,Carregador Turbo 65W USB-C,Carregadores,5,88.76,0.14,443.8,86,0.0578,0,4.3
1796,2024-06-27,PROD003,Cabo USB-C para USB-C 2m,Cabos,6,29.03,0.14,174.18,225,0.0266,0,4.9
1797,2024-06-27,PROD004,Suporte Veicular para Celular,Acessórios,5,51.52,0.14,257.6,94,0.0531,0,4.4
